# BUSCO version is: 5.4.6 
# The lineage dataset is: flavobacteriales_odb10 (Creation date: 2021-02-23, number of genomes: 213, number of BUSCOs: 733)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
33352at200644	Complete	NODE_9_length_231551_cov_118.522128	59729	60694	+	333.8	231	https://www.orthodb.org/v10?query=33352at200644	D-arabinose 5-phosphate isomerase
33485at200644	Complete	NODE_1_length_456364_cov_112.868065	55539	56603	-	219.5	193	https://www.orthodb.org/v10?query=33485at200644	isochorismate synthase
33488at200644	Complete	NODE_19_length_100154_cov_100.450313	42255	43217	+	273.9	261	https://www.orthodb.org/v10?query=33488at200644	ABC transporter substrate-binding protein
33609at200644	Complete	NODE_4_length_402712_cov_123.715807	34841	35857	-	396.6	270	https://www.orthodb.org/v10?query=33609at200644	ferrochelatase
33618at200644	Complete	NODE_2_length_444736_cov_102.821490	289285	290127	-	417.4	224	https://www.orthodb.org/v10?query=33618at200644	3-deoxy-8-phosphooctulonate synthase
33635at200644	Complete	NODE_1_length_456364_cov_112.868065	361144	361914	-	357.5	215	https://www.orthodb.org/v10?query=33635at200644	DNA polymerase III subunit epsilon
33636at200644	Complete	NODE_1_length_456364_cov_112.868065	428355	429209	-	243.5	180	https://www.orthodb.org/v10?query=33636at200644	protein-(glutamine-N5) methyltransferase, release factor-specific
33637at200644	Complete	NODE_2_length_444736_cov_102.821490	96603	97664	-	396.6	286	https://www.orthodb.org/v10?query=33637at200644	acyl-CoA reductase
33714at200644	Complete	NODE_8_length_262136_cov_103.178620	223788	224921	-	534.7	324	https://www.orthodb.org/v10?query=33714at200644	3,4-dihydroxy-2-butanone 4-phosphate synthase
33747at200644	Complete	NODE_4_length_402712_cov_123.715807	121908	122891	+	502.4	267	https://www.orthodb.org/v10?query=33747at200644	protease
33869at200644	Complete	NODE_18_length_101837_cov_96.220804	33095	34057	-	308.1	258	https://www.orthodb.org/v10?query=33869at200644	1,4-dihydroxy-2-naphthoate octaprenyltransferase
33923at200644	Complete	NODE_2_length_444736_cov_102.821490	337783	338676	+	376.9	238	https://www.orthodb.org/v10?query=33923at200644	4-hydroxy-tetrahydrodipicolinate synthase
33926at200644	Complete	NODE_6_length_276926_cov_125.985664	75706	76740	-	335.0	269	https://www.orthodb.org/v10?query=33926at200644	BatB protein
33927at200644	Complete	NODE_2_length_444736_cov_102.821490	194090	195172	-	491.9	300	https://www.orthodb.org/v10?query=33927at200644	glycine cleavage system protein T
33929at200644	Complete	NODE_2_length_444736_cov_102.821490	348925	349641	+	335.6	198	https://www.orthodb.org/v10?query=33929at200644	transcriptional regulator
34037at200644	Complete	NODE_4_length_402712_cov_123.715807	252794	253717	-	448.2	262	https://www.orthodb.org/v10?query=34037at200644	sugar kinase
34192at200644	Complete	NODE_2_length_444736_cov_102.821490	347335	348921	+	483.8	375	https://www.orthodb.org/v10?query=34192at200644	Histidine kinase
34203at200644	Complete	NODE_22_length_88091_cov_118.808246	66183	66947	+	332.0	211	https://www.orthodb.org/v10?query=34203at200644	alpha/beta hydrolase
34275at200644	Complete	NODE_16_length_109937_cov_127.019006	83897	84676	-	328.8	200	https://www.orthodb.org/v10?query=34275at200644	5'-nucleotidase SurE
34289at200644	Complete	NODE_27_length_45815_cov_126.655429	34501	35274	-	341.1	195	https://www.orthodb.org/v10?query=34289at200644	SAM-dependent methyltransferase
34339at200644	Complete	NODE_7_length_264771_cov_118.253319	253842	254741	-	312.1	218	https://www.orthodb.org/v10?query=34339at200644	Scaffold protein Nfu/NifU, N-terminal
34356at200644	Complete	NODE_7_length_264771_cov_118.253319	270	1505	-	497.8	385	https://www.orthodb.org/v10?query=34356at200644	rod shape-determining protein RodA
34376at200644	Complete	NODE_4_length_402712_cov_123.715807	174876	175661	+	118.9	144	https://www.orthodb.org/v10?query=34376at200644	deoxyuridine 5'-triphosphate nucleotidohydrolase
34380at200644	Complete	NODE_10_length_184440_cov_109.260763	11148	12092	+	285.3	243	https://www.orthodb.org/v10?query=34380at200644	transcription antitermination factor NusB
34619at200644	Complete	NODE_9_length_231551_cov_118.522128	220197	220958	+	342.6	209	https://www.orthodb.org/v10?query=34619at200644	phosphonate ABC transporter ATP-binding protein
34805at200644	Complete	NODE_1_length_456364_cov_112.868065	250188	250949	+	328.3	208	https://www.orthodb.org/v10?query=34805at200644	Tryptophan synthase alpha chain
34806at200644	Complete	NODE_9_length_231551_cov_118.522128	219454	220197	+	319.2	205	https://www.orthodb.org/v10?query=34806at200644	ABC transporter permease
34807at200644	Complete	NODE_18_length_101837_cov_96.220804	91010	91819	-	318.8	214	https://www.orthodb.org/v10?query=34807at200644	peptidase M48
34815at200644	Complete	NODE_1_length_456364_cov_112.868065	434800	435513	+	269.5	186	https://www.orthodb.org/v10?query=34815at200644	SAM-dependent methyltransferase
34821at200644	Complete	NODE_19_length_100154_cov_100.450313	44648	45439	+	461.5	239	https://www.orthodb.org/v10?query=34821at200644	CoB--CoM heterodisulfide reductase
34985at200644	Complete	NODE_27_length_45815_cov_126.655429	35809	36651	-	406.2	237	https://www.orthodb.org/v10?query=34985at200644	Methionine aminopeptidase
35079at200644	Complete	NODE_19_length_100154_cov_100.450313	22664	23845	-	402.2	308	https://www.orthodb.org/v10?query=35079at200644	SAM-dependent methyltransferase
35089at200644	Complete	NODE_29_length_41587_cov_124.423898	14648	15442	-	336.8	216	https://www.orthodb.org/v10?query=35089at200644	Protein of unknown function DUF2797
35278at200644	Complete	NODE_9_length_231551_cov_118.522128	168508	169242	+	314.7	210	https://www.orthodb.org/v10?query=35278at200644	23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB
35362at200644	Complete	NODE_24_length_80313_cov_116.101725	60262	61023	-	370.9	222	https://www.orthodb.org/v10?query=35362at200644	exodeoxyribonuclease III
35459at200644	Complete	NODE_6_length_276926_cov_125.985664	79665	80528	-	329.9	264	https://www.orthodb.org/v10?query=35459at200644	von Willebrand factor
35460at200644	Complete	NODE_10_length_184440_cov_109.260763	66847	67782	+	416.7	257	https://www.orthodb.org/v10?query=35460at200644	malate dehydrogenase
35600at200644	Complete	NODE_11_length_155872_cov_119.502224	127251	128804	+	637.5	457	https://www.orthodb.org/v10?query=35600at200644	Signal peptidase I
35613at200644	Complete	NODE_11_length_155872_cov_119.502224	88082	88921	-	290.6	210	https://www.orthodb.org/v10?query=35613at200644	aminotransferase class IV
35633at200644	Complete	NODE_6_length_276926_cov_125.985664	156975	157718	+	388.9	212	https://www.orthodb.org/v10?query=35633at200644	UDP-2,3-diacylglucosamine hydrolase
35908at200644	Complete	NODE_6_length_276926_cov_125.985664	185495	186370	-	300.1	237	https://www.orthodb.org/v10?query=35908at200644	cell division protein FtsX
35913at200644	Complete	NODE_7_length_264771_cov_118.253319	20491	21459	-	357.5	259	https://www.orthodb.org/v10?query=35913at200644	electron transfer flavoprotein subunit alpha
36134at200644	Complete	NODE_3_length_414172_cov_91.405523	404790	405740	+	436.4	244	https://www.orthodb.org/v10?query=36134at200644	phosphate starvation protein PhoH
36169at200644	Complete	NODE_6_length_276926_cov_125.985664	181752	182459	-	378.0	211	https://www.orthodb.org/v10?query=36169at200644	Uridylate kinase
36170at200644	Complete	NODE_9_length_231551_cov_118.522128	10340	11224	-	449.5	261	https://www.orthodb.org/v10?query=36170at200644	bifunctional 5,10-methylene-tetrahydrofolate dehydrogenase/5,10-methylene-tetrahydrofolate cyclohydrolase
36347at200644	Complete	NODE_2_length_444736_cov_102.821490	158344	159216	-	450.1	234	https://www.orthodb.org/v10?query=36347at200644	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
36463at200644	Complete	NODE_6_length_276926_cov_125.985664	194219	194968	-	367.9	216	https://www.orthodb.org/v10?query=36463at200644	Uroporphyrinogen-III synthase
36502at200644	Complete	NODE_6_length_276926_cov_125.985664	184291	185088	-	284.2	224	https://www.orthodb.org/v10?query=36502at200644	Undecaprenyl-diphosphatase
36593at200644	Complete	NODE_13_length_133982_cov_97.331153	20492	21511	-	359.2	236	https://www.orthodb.org/v10?query=36593at200644	glycosyl transferase family 2
36655at200644	Complete	NODE_2_length_444736_cov_102.821490	13001	13810	+	380.2	215	https://www.orthodb.org/v10?query=36655at200644	glycerol acyltransferase
36807at200644	Complete	NODE_11_length_155872_cov_119.502224	124216	124983	+	414.4	218	https://www.orthodb.org/v10?query=36807at200644	chromosome partitioning protein ParA
37030at200644	Complete	NODE_24_length_80313_cov_116.101725	43300	44106	-	313.2	166	https://www.orthodb.org/v10?query=37030at200644	glycogen synthase
37219at200644	Complete	NODE_36_length_6128_cov_114.262932	1196	1873	-	388.5	202	https://www.orthodb.org/v10?query=37219at200644	tRNA (guanine(37)-N(1))-methyltransferase
37524at200644	Complete	NODE_7_length_264771_cov_118.253319	263512	264288	-	289.0	197	https://www.orthodb.org/v10?query=37524at200644	glutamate racemase
37619at200644	Complete	NODE_6_length_276926_cov_125.985664	207860	208939	+	398.0	291	https://www.orthodb.org/v10?query=37619at200644	Histidine kinase
37628at200644	Complete	NODE_2_length_444736_cov_102.821490	356646	357287	+	276.0	177	https://www.orthodb.org/v10?query=37628at200644	protein-L-isoaspartate O-methyltransferase
37738at200644	Complete	NODE_16_length_109937_cov_127.019006	70062	70970	-	296.9	228	https://www.orthodb.org/v10?query=37738at200644	GHMP kinase
37918at200644	Complete	NODE_6_length_276926_cov_125.985664	103927	104526	+	140.2	142	https://www.orthodb.org/v10?query=37918at200644	lipoprotein signal peptidase
37923at200644	Complete	NODE_9_length_231551_cov_118.522128	39205	40155	-	278.0	201	https://www.orthodb.org/v10?query=37923at200644	ABC transporter ATP-binding protein
37944at200644	Complete	NODE_6_length_276926_cov_125.985664	73033	74781	-	320.3	363	https://www.orthodb.org/v10?query=37944at200644	BatD protein
37955at200644	Complete	NODE_22_length_88091_cov_118.808246	68094	69050	-	238.2	205	https://www.orthodb.org/v10?query=37955at200644	gliding motility lipoprotein GldB
37963at200644	Complete	NODE_1_length_456364_cov_112.868065	45573	46391	+	438.9	226	https://www.orthodb.org/v10?query=37963at200644	3-methyl-2-oxobutanoate hydroxymethyltransferase
38073at200644	Complete	NODE_15_length_110944_cov_127.284305	85646	86323	-	287.4	184	https://www.orthodb.org/v10?query=38073at200644	tRNA (guanine-N(7)-)-methyltransferase
38093at200644	Complete	NODE_6_length_276926_cov_125.985664	52220	53068	-	345.9	240	https://www.orthodb.org/v10?query=38093at200644	YicC family protein
38133at200644	Complete	NODE_17_length_102075_cov_104.387713	9394	10284	+	333.0	235	https://www.orthodb.org/v10?query=38133at200644	exopolyphosphatase
38143at200644	Complete	NODE_13_length_133982_cov_97.331153	52409	53155	+	370.6	218	https://www.orthodb.org/v10?query=38143at200644	3-oxoacyl-
38152at200644	Complete	NODE_1_length_456364_cov_112.868065	46581	47270	+	315.0	191	https://www.orthodb.org/v10?query=38152at200644	RNA pseudouridine synthase
38189at200644	Complete	NODE_2_length_444736_cov_102.821490	293625	294458	-	299.9	207	https://www.orthodb.org/v10?query=38189at200644	ribosomal protein L11 methyltransferase
38254at200644	Complete	NODE_2_length_444736_cov_102.821490	338801	339595	+	257.2	228	https://www.orthodb.org/v10?query=38254at200644	Outer membrane assembly lipoprotein YfiO
38331at200644	Complete	NODE_1_length_456364_cov_112.868065	110378	111421	-	355.6	281	https://www.orthodb.org/v10?query=38331at200644	O-succinylbenzoic acid--CoA ligase
38337at200644	Complete	NODE_10_length_184440_cov_109.260763	53129	53812	-	330.3	191	https://www.orthodb.org/v10?query=38337at200644	phosphonate ABC transporter ATP-binding protein
38344at200644	Complete	NODE_2_length_444736_cov_102.821490	165908	166678	+	377.6	218	https://www.orthodb.org/v10?query=38344at200644	nucleoside triphosphate pyrophosphohydrolase
38443at200644	Complete	NODE_1_length_456364_cov_112.868065	447918	448700	-	233.6	192	https://www.orthodb.org/v10?query=38443at200644	diaminopimelate epimerase
38536at200644	Complete	NODE_29_length_41587_cov_124.423898	33103	33816	-	323.5	199	https://www.orthodb.org/v10?query=38536at200644	pyridoxine 5'-phosphate synthase
38555at200644	Complete	NODE_29_length_41587_cov_124.423898	33933	34592	+	164.6	168	https://www.orthodb.org/v10?query=38555at200644	Acetoin utilization protein acuB
38745at200644	Complete	NODE_22_length_88091_cov_118.808246	64449	65345	-	390.1	253	https://www.orthodb.org/v10?query=38745at200644	16S rRNA (cytosine(1402)-N(4))-methyltransferase
38748at200644	Complete	NODE_29_length_41587_cov_124.423898	36443	37183	+	344.8	210	https://www.orthodb.org/v10?query=38748at200644	di-trans,poly-cis-decaprenylcistransferase
38861at200644	Complete	NODE_19_length_100154_cov_100.450313	5796	6557	-	303.3	203	https://www.orthodb.org/v10?query=38861at200644	hydrolase Nlp/P60
38960at200644	Complete	NODE_2_length_444736_cov_102.821490	341215	342102	+	327.0	254	https://www.orthodb.org/v10?query=38960at200644	DUF4835 domain-containing protein
39198at200644	Complete	NODE_9_length_231551_cov_118.522128	103411	104259	-	195.2	168	https://www.orthodb.org/v10?query=39198at200644	dTDP-4-dehydrorhamnose reductase
39277at200644	Complete	NODE_1_length_456364_cov_112.868065	54738	55454	-	333.3	201	https://www.orthodb.org/v10?query=39277at200644	bacillithiol biosynthesis deacetylase BshB1
39325at200644	Complete	NODE_2_length_444736_cov_102.821490	90469	91233	-	375.4	226	https://www.orthodb.org/v10?query=39325at200644	TIGR02757 family protein
39448at200644	Complete	NODE_6_length_276926_cov_125.985664	76885	77886	-	367.6	273	https://www.orthodb.org/v10?query=39448at200644	aerotolerance regulator BatA
39588at200644	Complete	NODE_16_length_109937_cov_127.019006	30524	31480	-	260.1	248	https://www.orthodb.org/v10?query=39588at200644	ubiquinone biosynthesis protein UbiA
39840at200644	Complete	NODE_16_length_109937_cov_127.019006	87900	88562	-	326.7	188	https://www.orthodb.org/v10?query=39840at200644	ribulose-phosphate 3-epimerase
39976at200644	Complete	NODE_29_length_41587_cov_124.423898	24793	25467	-	359.6	182	https://www.orthodb.org/v10?query=39976at200644	ATP-dependent Clp protease proteolytic subunit
39979at200644	Complete	NODE_29_length_41587_cov_124.423898	27501	28265	-	263.0	204	https://www.orthodb.org/v10?query=39979at200644	alpha/beta hydrolase
40059at200644	Complete	NODE_15_length_110944_cov_127.284305	25549	26328	+	369.9	222	https://www.orthodb.org/v10?query=40059at200644	hydrolase TatD
40245at200644	Complete	NODE_4_length_402712_cov_123.715807	309531	310277	-	371.4	208	https://www.orthodb.org/v10?query=40245at200644	ABC transporter ATP-binding protein
40439at200644	Complete	NODE_2_length_444736_cov_102.821490	294631	295383	-	319.1	213	https://www.orthodb.org/v10?query=40439at200644	Triosephosphate isomerase
40538at200644	Complete	NODE_8_length_262136_cov_103.178620	258648	259958	+	411.3	322	https://www.orthodb.org/v10?query=40538at200644	tRNA(Ile)-lysidine synthase
40546at200644	Complete	NODE_8_length_262136_cov_103.178620	231924	232562	-	290.6	169	https://www.orthodb.org/v10?query=40546at200644	alkyl hydroperoxide reductase
40548at200644	Complete	NODE_22_length_88091_cov_118.808246	13054	13698	-	254.1	186	https://www.orthodb.org/v10?query=40548at200644	gliding motility protein GldL
40627at200644	Complete	NODE_7_length_264771_cov_118.253319	30635	31249	-	368.7	193	https://www.orthodb.org/v10?query=40627at200644	deoxynucleoside kinase
40762at200644	Complete	NODE_9_length_231551_cov_118.522128	174306	174995	-	302.5	197	https://www.orthodb.org/v10?query=40762at200644	Uncharacterised protein family UPF0758
40921at200644	Complete	NODE_9_length_231551_cov_118.522128	152915	153676	-	400.3	206	https://www.orthodb.org/v10?query=40921at200644	30S ribosomal protein S3
41041at200644	Complete	NODE_4_length_402712_cov_123.715807	46036	47031	+	515.2	298	https://www.orthodb.org/v10?query=41041at200644	Delta-aminolevulinic acid dehydratase
41070at200644	Complete	NODE_17_length_102075_cov_104.387713	35265	35993	-	330.4	186	https://www.orthodb.org/v10?query=41070at200644	Cytokinin riboside 5'-monophosphate phosphoribohydrolase
41086at200644	Complete	NODE_24_length_80313_cov_116.101725	44184	45062	+	283.4	210	https://www.orthodb.org/v10?query=41086at200644	pantoate--beta-alanine ligase
41151at200644	Complete	NODE_6_length_276926_cov_125.985664	183599	184291	-	275.5	184	https://www.orthodb.org/v10?query=41151at200644	tRNA pseudouridine synthase B
41152at200644	Complete	NODE_14_length_132096_cov_114.007060	12607	13311	-	334.8	190	https://www.orthodb.org/v10?query=41152at200644	Octanoyltransferase
41326at200644	Complete	NODE_6_length_276926_cov_125.985664	128368	130056	-	371.0	395	https://www.orthodb.org/v10?query=41326at200644	SbsA, Ig-like domain
41452at200644	Complete	NODE_4_length_402712_cov_123.715807	101509	102270	-	243.1	150	https://www.orthodb.org/v10?query=41452at200644	acyl-phosphate glycerol 3-phosphate acyltransferase
41532at200644	Complete	NODE_29_length_41587_cov_124.423898	35755	36438	+	320.6	221	https://www.orthodb.org/v10?query=41532at200644	inorganic polyphosphate kinase
41622at200644	Complete	NODE_4_length_402712_cov_123.715807	168407	169267	+	342.6	226	https://www.orthodb.org/v10?query=41622at200644	ATP synthase F1 subunit gamma
41725at200644	Complete	NODE_14_length_132096_cov_114.007060	44950	45906	-	331.3	249	https://www.orthodb.org/v10?query=41725at200644	GSCFA domain-containing protein
41737at200644	Complete	NODE_14_length_132096_cov_114.007060	5940	6605	+	254.3	178	https://www.orthodb.org/v10?query=41737at200644	ribonuclease HII
42143at200644	Complete	NODE_32_length_24487_cov_136.300328	20756	21469	+	331.6	199	https://www.orthodb.org/v10?query=42143at200644	3'-5' exonuclease
42153at200644	Complete	NODE_13_length_133982_cov_97.331153	18812	19432	+	285.3	178	https://www.orthodb.org/v10?query=42153at200644	threonylcarbamoyl-AMP synthase
42155at200644	Complete	NODE_1_length_456364_cov_112.868065	256060	256818	-	279.4	200	https://www.orthodb.org/v10?query=42155at200644	peroxide stress protein YaaA
42277at200644	Complete	NODE_6_length_276926_cov_125.985664	166112	166702	+	309.0	170	https://www.orthodb.org/v10?query=42277at200644	thymidine kinase
42322at200644	Complete	NODE_9_length_231551_cov_118.522128	144674	145279	-	314.4	174	https://www.orthodb.org/v10?query=42322at200644	30S ribosomal protein S4
42325at200644	Complete	NODE_2_length_444736_cov_102.821490	225787	226536	-	236.6	181	https://www.orthodb.org/v10?query=42325at200644	shikimate dehydrogenase
42466at200644	Complete	NODE_1_length_456364_cov_112.868065	5125	5733	+	201.5	161	https://www.orthodb.org/v10?query=42466at200644	tRNA pseudouridine synthase A
42546at200644	Complete	NODE_9_length_231551_cov_118.522128	186459	187460	-	474.5	286	https://www.orthodb.org/v10?query=42546at200644	GTPase Obg
42647at200644	Complete	NODE_7_length_264771_cov_118.253319	14645	15373	+	241.0	188	https://www.orthodb.org/v10?query=42647at200644	RNA methyltransferase
42662at200644	Complete	NODE_11_length_155872_cov_119.502224	152074	153108	-	372.6	264	https://www.orthodb.org/v10?query=42662at200644	Tetraacyldisaccharide 4'-kinase
42745at200644	Complete	NODE_2_length_444736_cov_102.821490	308083	309000	+	223.2	212	https://www.orthodb.org/v10?query=42745at200644	Ribonuclease BN
43246at200644	Complete	NODE_22_length_88091_cov_118.808246	69151	69957	+	328.8	212	https://www.orthodb.org/v10?query=43246at200644	NH(3)-dependent NAD(+) synthetase
43271at200644	Complete	NODE_11_length_155872_cov_119.502224	126492	127193	+	230.3	173	https://www.orthodb.org/v10?query=43271at200644	4-hydroxy-tetrahydrodipicolinate reductase
43468at200644	Complete	NODE_27_length_45815_cov_126.655429	26028	26657	+	221.4	162	https://www.orthodb.org/v10?query=43468at200644	16S rRNA methyltransferase G
43699at200644	Complete	NODE_16_length_109937_cov_127.019006	29229	30137	-	250.9	198	https://www.orthodb.org/v10?query=43699at200644	Pseudouridine synthase
43794at200644	Complete	NODE_9_length_231551_cov_118.522128	194757	195911	+	494.8	320	https://www.orthodb.org/v10?query=43794at200644	5-(carboxyamino)imidazole ribonucleotide synthase
43847at200644	Complete	NODE_2_length_444736_cov_102.821490	79598	80362	+	288.5	196	https://www.orthodb.org/v10?query=43847at200644	MBL fold metallo-hydrolase
43848at200644	Complete	NODE_6_length_276926_cov_125.985664	230170	230739	+	268.3	152	https://www.orthodb.org/v10?query=43848at200644	Protein of unknown function DUF3109
43888at200644	Complete	NODE_1_length_456364_cov_112.868065	387666	388367	+	266.3	166	https://www.orthodb.org/v10?query=43888at200644	NAD-dependent deacylase
44075at200644	Complete	NODE_6_length_276926_cov_125.985664	93780	94493	+	176.5	182	https://www.orthodb.org/v10?query=44075at200644	DNA repair protein RecO
44202at200644	Complete	NODE_6_length_276926_cov_125.985664	206887	207597	+	305.8	191	https://www.orthodb.org/v10?query=44202at200644	DNA-binding response regulator
44294at200644	Complete	NODE_30_length_35241_cov_106.927966	27019	27570	-	245.7	154	https://www.orthodb.org/v10?query=44294at200644	transcription termination/antitermination factor NusG
44440at200644	Complete	NODE_6_length_276926_cov_125.985664	192725	193411	+	321.9	188	https://www.orthodb.org/v10?query=44440at200644	membrane protein
44509at200644	Complete	NODE_7_length_264771_cov_118.253319	214568	215113	+	142.2	117	https://www.orthodb.org/v10?query=44509at200644	cytochrome c
44526at200644	Complete	NODE_3_length_414172_cov_91.405523	403699	404526	-	238.1	202	https://www.orthodb.org/v10?query=44526at200644	S-adenosyl-l-methionine hydroxide adenosyltransferase, C-terminal
44630at200644	Complete	NODE_7_length_264771_cov_118.253319	179950	180912	-	311.6	224	https://www.orthodb.org/v10?query=44630at200644	Elongation factor Ts
44852at200644	Complete	NODE_16_length_109937_cov_127.019006	24088	24642	-	273.3	155	https://www.orthodb.org/v10?query=44852at200644	crossover junction endodeoxyribonuclease RuvC
44859at200644	Complete	NODE_15_length_110944_cov_127.284305	44691	45398	-	211.3	176	https://www.orthodb.org/v10?query=44859at200644	tRNA (adenine-N(6)-)-methyltransferase
44943at200644	Complete	NODE_22_length_88091_cov_118.808246	52816	53538	-	146.0	173	https://www.orthodb.org/v10?query=44943at200644	cell division protein FtsQ
45381at200644	Complete	NODE_22_length_88091_cov_118.808246	80204	80845	+	276.3	180	https://www.orthodb.org/v10?query=45381at200644	methyltransferase
45483at200644	Complete	NODE_6_length_276926_cov_125.985664	275130	276365	+	433.5	350	https://www.orthodb.org/v10?query=45483at200644	permease
45502at200644	Complete	NODE_10_length_184440_cov_109.260763	33884	34672	-	285.0	219	https://www.orthodb.org/v10?query=45502at200644	rRNA methyltransferase
45588at200644	Complete	NODE_14_length_132096_cov_114.007060	68056	68997	-	392.9	248	https://www.orthodb.org/v10?query=45588at200644	GTPase Era
45606at200644	Complete	NODE_9_length_231551_cov_118.522128	63970	64701	-	178.9	173	https://www.orthodb.org/v10?query=45606at200644	phosphatidylserine synthase
45634at200644	Complete	NODE_30_length_35241_cov_106.927966	29967	30860	-	337.1	253	https://www.orthodb.org/v10?query=45634at200644	integrase
45959at200644	Complete	NODE_7_length_264771_cov_118.253319	3980	4804	-	266.4	213	https://www.orthodb.org/v10?query=45959at200644	rod shape-determining protein MreC
45963at200644	Complete	NODE_1_length_456364_cov_112.868065	440230	440838	+	288.7	180	https://www.orthodb.org/v10?query=45963at200644	uridine kinase
46075at200644	Complete	NODE_6_length_276926_cov_125.985664	164040	164759	-	280.7	177	https://www.orthodb.org/v10?query=46075at200644	rRNA (cytidine-2'-O-)-methyltransferase
46114at200644	Complete	NODE_7_length_264771_cov_118.253319	15383	16099	-	295.3	206	https://www.orthodb.org/v10?query=46114at200644	PorT protein
46159at200644	Complete	NODE_11_length_155872_cov_119.502224	80366	81091	-	301.5	184	https://www.orthodb.org/v10?query=46159at200644	methionyl-tRNA formyltransferase
46161at200644	Complete	NODE_4_length_402712_cov_123.715807	258641	259381	+	290.0	196	https://www.orthodb.org/v10?query=46161at200644	ribonuclease III
46184at200644	Complete	NODE_6_length_276926_cov_125.985664	195739	196482	+	313.6	198	https://www.orthodb.org/v10?query=46184at200644	dolichyl-phosphate beta-D-mannosyltransferase
46286at200644	Complete	NODE_2_length_444736_cov_102.821490	235107	235997	-	230.8	272	https://www.orthodb.org/v10?query=46286at200644	phosphatidate cytidylyltransferase
46387at200644	Complete	NODE_6_length_276926_cov_125.985664	272485	273117	+	248.6	156	https://www.orthodb.org/v10?query=46387at200644	7-carboxy-7-deazaguanine synthase
46397at200644	Complete	NODE_9_length_231551_cov_118.522128	135000	135761	-	271.1	167	https://www.orthodb.org/v10?query=46397at200644	recombination protein RecR
46405at200644	Complete	NODE_7_length_264771_cov_118.253319	21628	22374	-	332.7	212	https://www.orthodb.org/v10?query=46405at200644	electron transfer flavoprotein subunit alpha
46555at200644	Complete	NODE_6_length_276926_cov_125.985664	155524	156288	+	299.2	205	https://www.orthodb.org/v10?query=46555at200644	enoyl-CoA hydratase
46618at200644	Complete	NODE_7_length_264771_cov_118.253319	19703	20326	-	220.2	159	https://www.orthodb.org/v10?query=46618at200644	Bifunctional nuclease domain
46619at200644	Complete	NODE_18_length_101837_cov_96.220804	81254	81946	-	290.9	181	https://www.orthodb.org/v10?query=46619at200644	cytidylate kinase
46750at200644	Complete	NODE_4_length_402712_cov_123.715807	34255	34803	-	202.5	147	https://www.orthodb.org/v10?query=46750at200644	protoporphyrinogen IX oxidase
46800at200644	Complete	NODE_9_length_231551_cov_118.522128	60694	61509	+	291.3	223	https://www.orthodb.org/v10?query=46800at200644	Sec-independent protein translocase protein TatC
47056at200644	Complete	NODE_9_length_231551_cov_118.522128	221031	221639	-	239.9	166	https://www.orthodb.org/v10?query=47056at200644	metallopeptidase
47330at200644	Complete	NODE_1_length_456364_cov_112.868065	244458	245024	+	248.9	161	https://www.orthodb.org/v10?query=47330at200644	glutamine amidotransferase
47629at200644	Complete	NODE_7_length_264771_cov_118.253319	252286	252960	+	168.6	143	https://www.orthodb.org/v10?query=47629at200644	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB
47753at200644	Complete	NODE_30_length_35241_cov_106.927966	25811	26500	-	344.7	193	https://www.orthodb.org/v10?query=47753at200644	50S ribosomal protein L1
47757at200644	Complete	NODE_6_length_276926_cov_125.985664	274532	275026	+	226.2	132	https://www.orthodb.org/v10?query=47757at200644	Fe-S oxidoreductase
48182at200644	Complete	NODE_2_length_444736_cov_102.821490	251108	251731	+	164.0	143	https://www.orthodb.org/v10?query=48182at200644	serine/threonine protein kinase
48271at200644	Complete	NODE_6_length_276926_cov_125.985664	134639	135229	-	214.5	155	https://www.orthodb.org/v10?query=48271at200644	riboflavin synthase subunit alpha
48273at200644	Complete	NODE_9_length_231551_cov_118.522128	156153	156770	-	319.2	179	https://www.orthodb.org/v10?query=48273at200644	50S ribosomal protein L3
48275at200644	Complete	NODE_18_length_101837_cov_96.220804	52280	52864	+	200.6	156	https://www.orthodb.org/v10?query=48275at200644	septum formation inhibitor Maf
48412at200644	Complete	NODE_2_length_444736_cov_102.821490	190918	191631	-	304.8	202	https://www.orthodb.org/v10?query=48412at200644	transcriptional regulator
48413at200644	Complete	NODE_4_length_402712_cov_123.715807	164178	165353	+	274.7	225	https://www.orthodb.org/v10?query=48413at200644	ATP synthase F0 subunit A
48511at200644	Complete	NODE_18_length_101837_cov_96.220804	50736	51239	+	220.5	137	https://www.orthodb.org/v10?query=48511at200644	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase
48514at200644	Complete	NODE_2_length_444736_cov_102.821490	82731	83375	-	185.0	155	https://www.orthodb.org/v10?query=48514at200644	phospholipase
48531at200644	Complete	NODE_6_length_276926_cov_125.985664	7070	7645	-	161.2	144	https://www.orthodb.org/v10?query=48531at200644	amidophosphoribosyltransferase
48658at200644	Complete	NODE_6_length_276926_cov_125.985664	229332	229910	-	226.0	161	https://www.orthodb.org/v10?query=48658at200644	membrane protein
