# BUSCO version is: 5.4.6 
# The lineage dataset is: pseudomonadales_odb10 (Creation date: 2020-03-06, number of genomes: 159, number of BUSCOs: 782)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
29821at72274	Complete	NODE_11_length_334013_cov_140.442747	205320	206165	+	483.1	247	https://www.orthodb.org/v10?query=29821at72274	ATPase AAA
29873at72274	Complete	NODE_41_length_81790_cov_142.421438	71222	72169	-	521.4	286	https://www.orthodb.org/v10?query=29873at72274	acetyl-CoA carboxylase carboxyltransferase subunit alpha
29936at72274	Complete	NODE_15_length_244030_cov_148.643837	144605	145444	+	272.7	203	https://www.orthodb.org/v10?query=29936at72274	magnesium transporter
30013at72274	Complete	NODE_37_length_99028_cov_149.989712	2513	3337	+	461.9	240	https://www.orthodb.org/v10?query=30013at72274	Ribosomal protein L2
30024at72274	Complete	NODE_34_length_115910_cov_155.269276	63515	64375	-	475.8	255	https://www.orthodb.org/v10?query=30024at72274	ATP synthase gamma chain
30055at72274	Complete	NODE_33_length_121973_cov_148.256637	109590	110435	+	407.0	228	https://www.orthodb.org/v10?query=30055at72274	Methylenetetrahydrofolate reductase
30119at72274	Complete	NODE_23_length_178631_cov_143.445619	154310	155257	+	378.5	244	https://www.orthodb.org/v10?query=30119at72274	16S rRNA (cytosine(1402)-N(4))-methyltransferase
30228at72274	Complete	NODE_16_length_238046_cov_145.620274	88001	88975	-	379.9	242	https://www.orthodb.org/v10?query=30228at72274	Arabinose 5-phosphate isomerase
30299at72274	Complete	NODE_10_length_350271_cov_142.324823	318430	319449	+	420.2	273	https://www.orthodb.org/v10?query=30299at72274	protease SohB
30337at72274	Complete	NODE_60_length_29883_cov_134.316446	21233	22117	-	428.2	248	https://www.orthodb.org/v10?query=30337at72274	Protease HtpX
30458at72274	Complete	NODE_23_length_178631_cov_143.445619	177404	178348	+	247.6	232	https://www.orthodb.org/v10?query=30458at72274	NUDIX hydrolase
30483at72274	Complete	NODE_23_length_178631_cov_143.445619	122905	124368	-	663.5	364	https://www.orthodb.org/v10?query=30483at72274	ATP-dependent RNA helicase RhlB
30592at72274	Complete	NODE_52_length_40971_cov_146.674231	39966	40784	+	487.3	258	https://www.orthodb.org/v10?query=30592at72274	phosphoenolpyruvate synthase regulatory protein
30676at72274	Complete	NODE_43_length_77009_cov_138.396454	39914	40804	-	519.3	271	https://www.orthodb.org/v10?query=30676at72274	methylisocitrate lyase
30808at72274	Complete	NODE_50_length_49015_cov_148.206976	8386	9168	+	422.1	225	https://www.orthodb.org/v10?query=30808at72274	Methionine aminopeptidase
31121at72274	Complete	NODE_33_length_121973_cov_148.256637	12644	13615	-	380.8	259	https://www.orthodb.org/v10?query=31121at72274	tRNA dimethylallyltransferase
31187at72274	Complete	NODE_36_length_103886_cov_146.897119	23544	24485	+	510.2	284	https://www.orthodb.org/v10?query=31187at72274	Porphobilinogen deaminase
31290at72274	Complete	NODE_49_length_55970_cov_141.722506	975	1961	-	279.4	252	https://www.orthodb.org/v10?query=31290at72274	DNA polymerase III subunit delta'
31611at72274	Complete	NODE_5_length_402621_cov_147.526101	364956	365882	+	364.9	247	https://www.orthodb.org/v10?query=31611at72274	LysR family transcriptional regulator
31677at72274	Complete	NODE_61_length_27423_cov_157.581804	6483	7376	-	421.6	242	https://www.orthodb.org/v10?query=31677at72274	acetyl-CoA carboxylase subunit beta
31780at72274	Complete	NODE_33_length_121973_cov_148.256637	93449	94612	-	637.5	347	https://www.orthodb.org/v10?query=31780at72274	phosphoglycerate kinase
31831at72274	Complete	NODE_5_length_402621_cov_147.526101	150984	151976	+	370.7	280	https://www.orthodb.org/v10?query=31831at72274	alpha/beta hydrolase
31899at72274	Complete	NODE_10_length_350271_cov_142.324823	200037	200867	+	256.6	169	https://www.orthodb.org/v10?query=31899at72274	NADH pyrophosphatase
31975at72274	Duplicated	NODE_9_length_367105_cov_100.232132	224932	225783	+	267.3	210	https://www.orthodb.org/v10?query=31975at72274	thymidylate synthase
31975at72274	Duplicated	NODE_5_length_402621_cov_147.526101	175743	176714	-	252.8	211	https://www.orthodb.org/v10?query=31975at72274	thymidylate synthase
32018at72274	Complete	NODE_44_length_76462_cov_137.865510	67004	67894	-	411.0	246	https://www.orthodb.org/v10?query=32018at72274	NAD kinase
32132at72274	Complete	NODE_14_length_248483_cov_144.560884	37959	38759	+	334.0	210	https://www.orthodb.org/v10?query=32132at72274	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))- dimethyltransferase
32149at72274	Complete	NODE_58_length_29982_cov_153.947400	28665	29528	+	356.7	223	https://www.orthodb.org/v10?query=32149at72274	pantoate--beta-alanine ligase
32154at72274	Complete	NODE_5_length_402621_cov_147.526101	361695	362552	-	220.6	212	https://www.orthodb.org/v10?query=32154at72274	NAD(P)-dependent oxidoreductase
32265at72274	Complete	NODE_20_length_193810_cov_149.550588	60207	61133	-	413.6	259	https://www.orthodb.org/v10?query=32265at72274	transaldolase
32269at72274	Complete	NODE_41_length_81790_cov_142.421438	67130	67975	-	488.6	246	https://www.orthodb.org/v10?query=32269at72274	3-deoxy-8-phosphooctulonate synthase
32385at72274	Complete	NODE_5_length_402621_cov_147.526101	372620	373516	+	409.3	249	https://www.orthodb.org/v10?query=32385at72274	4-hydroxybenzoate octaprenyltransferase
32411at72274	Complete	NODE_15_length_244030_cov_148.643837	11312	12229	-	338.0	217	https://www.orthodb.org/v10?query=32411at72274	tRNA pseudouridine synthase B
32427at72274	Complete	NODE_20_length_193810_cov_149.550588	52927	53757	+	315.1	204	https://www.orthodb.org/v10?query=32427at72274	NADPH-dependent 7-cyano-7-deazaguanine reductase
32510at72274	Complete	NODE_16_length_238046_cov_145.620274	96099	97145	+	470.9	296	https://www.orthodb.org/v10?query=32510at72274	Histidinol-phosphate aminotransferase
32543at72274	Complete	NODE_23_length_178631_cov_143.445619	166286	167242	+	394.3	237	https://www.orthodb.org/v10?query=32543at72274	D-alanine--D-alanine ligase
32688at72274	Complete	NODE_49_length_55970_cov_141.722506	25946	26878	-	506.9	266	https://www.orthodb.org/v10?query=32688at72274	ABC transporter
32696at72274	Complete	NODE_5_length_402621_cov_147.526101	278649	279548	+	315.6	230	https://www.orthodb.org/v10?query=32696at72274	Tyrosine recombinase XerC
32725at72274	Complete	NODE_24_length_167559_cov_149.415752	115899	116747	-	342.6	223	https://www.orthodb.org/v10?query=32725at72274	nicotinate-nucleotide diphosphorylase (carboxylating)
32802at72274	Complete	NODE_14_length_248483_cov_144.560884	13179	14012	-	290.8	200	https://www.orthodb.org/v10?query=32802at72274	Indole-3-glycerol phosphate synthase
32857at72274	Complete	NODE_23_length_178631_cov_143.445619	43993	44847	+	296.4	201	https://www.orthodb.org/v10?query=32857at72274	ferredoxin--NADP(+) reductase
32893at72274	Complete	NODE_23_length_178631_cov_143.445619	158766	160133	+	439.4	337	https://www.orthodb.org/v10?query=32893at72274	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D- alanine ligase
32976at72274	Complete	NODE_34_length_115910_cov_155.269276	15770	16741	-	242.0	193	https://www.orthodb.org/v10?query=32976at72274	cobalamin biosynthesis protein CobW
33272at72274	Complete	NODE_10_length_350271_cov_142.324823	34926	35978	+	334.6	260	https://www.orthodb.org/v10?query=33272at72274	AI-2E family transporter
33308at72274	Complete	NODE_4_length_432769_cov_139.405138	243782	244708	-	399.7	238	https://www.orthodb.org/v10?query=33308at72274	D-alanyl-D-alanine endopeptidase
33380at72274	Complete	NODE_16_length_238046_cov_145.620274	1844	2629	+	374.5	204	https://www.orthodb.org/v10?query=33380at72274	serine O-acetyltransferase
33385at72274	Complete	NODE_42_length_81153_cov_141.241613	35776	36726	-	321.7	255	https://www.orthodb.org/v10?query=33385at72274	homoserine kinase
33673at72274	Complete	NODE_34_length_115910_cov_155.269276	103487	104419	-	427.9	276	https://www.orthodb.org/v10?query=33673at72274	methionyl-tRNA formyltransferase
33789at72274	Complete	NODE_37_length_99028_cov_149.989712	59466	60353	-	366.8	233	https://www.orthodb.org/v10?query=33789at72274	geranyl transferase
33816at72274	Complete	NODE_24_length_167559_cov_149.415752	19239	20207	-	432.4	267	https://www.orthodb.org/v10?query=33816at72274	Octaprenyl-diphosphate synthase
33852at72274	Complete	NODE_24_length_167559_cov_149.415752	66772	68049	+	596.8	381	https://www.orthodb.org/v10?query=33852at72274	glutamyl-tRNA reductase
33857at72274	Complete	NODE_11_length_334013_cov_140.442747	129643	130503	-	274.0	220	https://www.orthodb.org/v10?query=33857at72274	phosphatase
33946at72274	Complete	NODE_16_length_238046_cov_145.620274	109968	111119	+	394.2	299	https://www.orthodb.org/v10?query=33946at72274	LPS export ABC transporter permease LptF
33957at72274	Complete	NODE_5_length_402621_cov_147.526101	10206	11111	+	335.3	222	https://www.orthodb.org/v10?query=33957at72274	energy transducer TonB
34213at72274	Complete	NODE_16_length_238046_cov_145.620274	205364	206107	+	245.0	185	https://www.orthodb.org/v10?query=34213at72274	Thiol
34228at72274	Complete	NODE_5_length_402621_cov_147.526101	142702	143556	-	444.5	239	https://www.orthodb.org/v10?query=34228at72274	RNA polymerase factor sigma-32
34317at72274	Complete	NODE_55_length_35875_cov_138.047321	919	1827	-	417.9	264	https://www.orthodb.org/v10?query=34317at72274	Protein-export membrane protein SecF
34441at72274	Complete	NODE_5_length_402621_cov_147.526101	140206	141018	-	444.0	233	https://www.orthodb.org/v10?query=34441at72274	thiazole synthase
34472at72274	Complete	NODE_5_length_402621_cov_147.526101	9161	10114	+	471.7	261	https://www.orthodb.org/v10?query=34472at72274	glutathione synthase
34578at72274	Complete	NODE_14_length_248483_cov_144.560884	179915	180685	-	404.3	223	https://www.orthodb.org/v10?query=34578at72274	imidazole glycerol phosphate synthase cyclase subunit
34650at72274	Complete	NODE_24_length_167559_cov_149.415752	120683	121471	-	268.7	191	https://www.orthodb.org/v10?query=34650at72274	hydrolase TatD
34866at72274	Complete	NODE_15_length_244030_cov_148.643837	172125	173003	+	363.8	241	https://www.orthodb.org/v10?query=34866at72274	ribosomal protein L11 methyltransferase
34940at72274	Complete	NODE_41_length_81790_cov_142.421438	77733	78509	-	374.6	225	https://www.orthodb.org/v10?query=34940at72274	Acyl-
35049at72274	Complete	NODE_5_length_402621_cov_147.526101	156414	157226	-	407.7	247	https://www.orthodb.org/v10?query=35049at72274	Formamidopyrimidine-DNA glycosylase
35068at72274	Complete	NODE_10_length_350271_cov_142.324823	12538	13422	+	524.5	262	https://www.orthodb.org/v10?query=35068at72274	Succinate--CoA ligase 
35129at72274	Complete	NODE_24_length_167559_cov_149.415752	70700	71497	+	266.2	187	https://www.orthodb.org/v10?query=35129at72274	glutamate racemase
35212at72274	Complete	NODE_24_length_167559_cov_149.415752	62497	63357	-	264.7	203	https://www.orthodb.org/v10?query=35212at72274	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
35233at72274	Complete	NODE_5_length_402621_cov_147.526101	209931	210749	-	430.4	243	https://www.orthodb.org/v10?query=35233at72274	sulfate ABC transporter permease subunit CysT
35275at72274	Complete	NODE_10_length_350271_cov_142.324823	4621	5325	+	423.4	208	https://www.orthodb.org/v10?query=35275at72274	succinate dehydrogenase iron-sulfur subunit
35425at72274	Complete	NODE_34_length_115910_cov_155.269276	105193	106290	+	341.7	255	https://www.orthodb.org/v10?query=35425at72274	DNA protecting protein DprA
35498at72274	Complete	NODE_49_length_55970_cov_141.722506	19129	19893	-	299.2	203	https://www.orthodb.org/v10?query=35498at72274	3-deoxy-manno-octulosonate cytidylyltransferase
35711at72274	Complete	NODE_26_length_158593_cov_142.106298	49131	49928	-	408.3	217	https://www.orthodb.org/v10?query=35711at72274	Site-determining protein
35771at72274	Complete	NODE_42_length_81153_cov_141.241613	1226	2035	-	292.3	207	https://www.orthodb.org/v10?query=35771at72274	Tryptophan synthase alpha chain
35885at72274	Complete	NODE_20_length_193810_cov_149.550588	32305	33315	+	473.9	268	https://www.orthodb.org/v10?query=35885at72274	beta-N-acetylhexosaminidase
35969at72274	Complete	NODE_61_length_27423_cov_157.581804	23771	24742	-	414.0	246	https://www.orthodb.org/v10?query=35969at72274	tRNA-dihydrouridine(16) synthase
35998at72274	Complete	NODE_5_length_402621_cov_147.526101	139474	140196	-	320.0	192	https://www.orthodb.org/v10?query=35998at72274	tRNA (guanine-N(7)-)-methyltransferase
36010at72274	Complete	NODE_34_length_115910_cov_155.269276	69792	70583	-	387.5	226	https://www.orthodb.org/v10?query=36010at72274	Chromosome partitioning protein
36138at72274	Complete	NODE_58_length_29982_cov_153.947400	19174	20076	+	338.3	233	https://www.orthodb.org/v10?query=36138at72274	tRNA glutamyl-Q synthetase
36169at72274	Complete	NODE_41_length_81790_cov_142.421438	29593	30531	-	494.5	262	https://www.orthodb.org/v10?query=36169at72274	Cysteine synthase
36193at72274	Complete	NODE_17_length_234264_cov_142.455790	102838	103692	+	372.0	224	https://www.orthodb.org/v10?query=36193at72274	Signal peptidase I
36231at72274	Complete	NODE_49_length_55970_cov_141.722506	10873	11862	-	460.4	276	https://www.orthodb.org/v10?query=36231at72274	peptidase S49
36334at72274	Complete	NODE_15_length_244030_cov_148.643837	240353	241099	-	308.3	204	https://www.orthodb.org/v10?query=36334at72274	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
36354at72274	Complete	NODE_15_length_244030_cov_148.643837	20299	21150	-	333.2	226	https://www.orthodb.org/v10?query=36354at72274	dihydropteroate synthase
36598at72274	Complete	NODE_49_length_55970_cov_141.722506	20120	21121	-	293.1	209	https://www.orthodb.org/v10?query=36598at72274	tetraacyldisaccharide 4'-kinase
36912at72274	Complete	NODE_50_length_49015_cov_148.206976	23666	24478	+	260.1	189	https://www.orthodb.org/v10?query=36912at72274	SAM-dependent methyltransferase
36951at72274	Complete	NODE_5_length_402621_cov_147.526101	131228	132226	-	411.5	288	https://www.orthodb.org/v10?query=36951at72274	twitching motility protein PilT
37184at72274	Complete	NODE_49_length_55970_cov_141.722506	162	944	-	332.0	213	https://www.orthodb.org/v10?query=37184at72274	hydrolase TatD
37220at72274	Complete	NODE_41_length_81790_cov_142.421438	42918	43697	-	375.6	211	https://www.orthodb.org/v10?query=37220at72274	ferredoxin--NADP(+) reductase
37262at72274	Complete	NODE_5_length_402621_cov_147.526101	374175	374864	+	361.5	195	https://www.orthodb.org/v10?query=37262at72274	DNA-binding response regulator
37505at72274	Complete	NODE_41_length_81790_cov_142.421438	24939	25772	-	354.7	233	https://www.orthodb.org/v10?query=37505at72274	nucleoside triphosphate pyrophosphohydrolase
37622at72274	Complete	NODE_50_length_49015_cov_148.206976	7303	8040	-	471.1	220	https://www.orthodb.org/v10?query=37622at72274	30S ribosomal protein S2
37822at72274	Complete	NODE_16_length_238046_cov_145.620274	65886	66881	+	405.3	252	https://www.orthodb.org/v10?query=37822at72274	rod shape-determining protein MreC
37956at72274	Complete	NODE_41_length_81790_cov_142.421438	69877	71160	-	410.9	338	https://www.orthodb.org/v10?query=37956at72274	tRNA(Ile)-lysidine synthase
38061at72274	Complete	NODE_5_length_402621_cov_147.526101	350386	351108	-	383.4	208	https://www.orthodb.org/v10?query=38061at72274	ribonuclease PH
38150at72274	Complete	NODE_23_length_178631_cov_143.445619	167248	168117	+	296.7	198	https://www.orthodb.org/v10?query=38150at72274	cell division protein FtsQ
38152at72274	Complete	NODE_15_length_244030_cov_148.643837	30013	30816	-	368.9	224	https://www.orthodb.org/v10?query=38152at72274	4-hydroxy-tetrahydrodipicolinate reductase
38177at72274	Complete	NODE_16_length_238046_cov_145.620274	115	933	-	398.0	235	https://www.orthodb.org/v10?query=38177at72274	inositol monophosphatase
38372at72274	Complete	NODE_24_length_167559_cov_149.415752	78438	79454	+	378.5	273	https://www.orthodb.org/v10?query=38372at72274	ferrochelatase
38602at72274	Complete	NODE_16_length_238046_cov_145.620274	85647	86372	-	437.0	225	https://www.orthodb.org/v10?query=38602at72274	ABC transporter ATP-binding protein
38752at72274	Complete	NODE_49_length_55970_cov_141.722506	6506	7246	-	346.4	210	https://www.orthodb.org/v10?query=38752at72274	3-oxoacyl-
38791at72274	Complete	NODE_10_length_350271_cov_142.324823	88785	89462	-	345.2	172	https://www.orthodb.org/v10?query=38791at72274	NADH dehydrogenase
38814at72274	Complete	NODE_35_length_113010_cov_137.280653	46846	47568	-	211.0	171	https://www.orthodb.org/v10?query=38814at72274	UDP-2,3-diacylglucosamine hydrolase
38872at72274	Complete	NODE_17_length_234264_cov_142.455790	106332	107072	+	314.5	202	https://www.orthodb.org/v10?query=38872at72274	pyridoxine 5'-phosphate synthase
38984at72274	Complete	NODE_50_length_49015_cov_148.206976	6254	7117	-	320.3	232	https://www.orthodb.org/v10?query=38984at72274	Elongation factor Ts
39005at72274	Complete	NODE_50_length_49015_cov_148.206976	4005	4760	-	334.8	201	https://www.orthodb.org/v10?query=39005at72274	di-trans,poly-cis-decaprenylcistransferase
39435at72274	Complete	NODE_11_length_334013_cov_140.442747	262716	263603	-	457.8	263	https://www.orthodb.org/v10?query=39435at72274	4-hydroxy-tetrahydrodipicolinate synthase
39735at72274	Complete	NODE_24_length_167559_cov_149.415752	90049	90864	+	292.5	197	https://www.orthodb.org/v10?query=39735at72274	peptidase M48
39772at72274	Complete	NODE_50_length_49015_cov_148.206976	5331	6074	-	398.6	212	https://www.orthodb.org/v10?query=39772at72274	Uridylate kinase
39803at72274	Complete	NODE_49_length_55970_cov_141.722506	17649	18668	-	329.5	265	https://www.orthodb.org/v10?query=39803at72274	UDP-N-acetylenolpyruvoylglucosamine reductase
40014at72274	Complete	NODE_37_length_99028_cov_149.989712	3987	4673	+	387.9	197	https://www.orthodb.org/v10?query=40014at72274	K Homology domain
40037at72274	Complete	NODE_59_length_29964_cov_141.092214	23271	24011	-	198.6	159	https://www.orthodb.org/v10?query=40037at72274	multi-copper polyphenol oxidoreductase
40069at72274	Complete	NODE_16_length_238046_cov_145.620274	202542	203294	+	345.4	204	https://www.orthodb.org/v10?query=40069at72274	tRNA (guanine-N(1)-)-methyltransferase
40168at72274	Complete	NODE_11_length_334013_cov_140.442747	276029	276703	-	316.6	198	https://www.orthodb.org/v10?query=40168at72274	7-cyano-7-deazaguanine synthase
40319at72274	Complete	NODE_41_length_81790_cov_142.421438	18066	18773	-	272.1	206	https://www.orthodb.org/v10?query=40319at72274	DnaA regulatory inactivator Hda
40349at72274	Complete	NODE_14_length_248483_cov_144.560884	232035	232934	-	341.7	245	https://www.orthodb.org/v10?query=40349at72274	33 kDa chaperonin
40542at72274	Complete	NODE_58_length_29982_cov_153.947400	27868	28668	+	369.8	221	https://www.orthodb.org/v10?query=40542at72274	3-methyl-2-oxobutanoate hydroxymethyltransferase
40643at72274	Complete	NODE_33_length_121973_cov_148.256637	120386	121105	+	295.5	195	https://www.orthodb.org/v10?query=40643at72274	16S rRNA (uracil(1498)-N(3))-methyltransferase
40885at72274	Complete	NODE_14_length_248483_cov_144.560884	180696	181433	-	358.7	208	https://www.orthodb.org/v10?query=40885at72274	1-(5-phosphoribosyl)-5-
40937at72274	Complete	NODE_34_length_115910_cov_155.269276	70602	71252	-	223.9	167	https://www.orthodb.org/v10?query=40937at72274	Ribosomal RNA small subunit methyltransferase G
41068at72274	Complete	NODE_42_length_81153_cov_141.241613	34610	35566	+	257.1	206	https://www.orthodb.org/v10?query=41068at72274	zinc ABC transporter substrate-binding protein
41090at72274	Complete	NODE_17_length_234264_cov_142.455790	103854	104543	+	316.3	186	https://www.orthodb.org/v10?query=41090at72274	ribonuclease III
41106at72274	Complete	NODE_23_length_178631_cov_143.445619	131074	131832	+	311.6	208	https://www.orthodb.org/v10?query=41106at72274	Nif3-like dinuclear metal center hexameric protein
41129at72274	Complete	NODE_36_length_103886_cov_146.897119	22601	23344	+	252.2	199	https://www.orthodb.org/v10?query=41129at72274	DNA-binding response regulator
41159at72274	Complete	NODE_5_length_402621_cov_147.526101	34850	35557	+	202.9	175	https://www.orthodb.org/v10?query=41159at72274	16S rRNA (uracil(1498)-N(3))-methyltransferase
41161at72274	Complete	NODE_16_length_238046_cov_145.620274	1085	1840	+	324.4	214	https://www.orthodb.org/v10?query=41161at72274	RNA methyltransferase
41399at72274	Complete	NODE_11_length_334013_cov_140.442747	128149	129003	-	283.6	209	https://www.orthodb.org/v10?query=41399at72274	segregation/condensation protein A
41485at72274	Complete	NODE_17_length_234264_cov_142.455790	83625	84413	+	329.3	200	https://www.orthodb.org/v10?query=41485at72274	uracil-DNA glycosylase
41680at72274	Complete	NODE_49_length_55970_cov_141.722506	25170	25949	-	414.5	217	https://www.orthodb.org/v10?query=41680at72274	Transport permease protein
41712at72274	Complete	NODE_61_length_27423_cov_157.581804	16608	17252	-	348.6	180	https://www.orthodb.org/v10?query=41712at72274	3-isopropylmalate dehydratase small subunit
41734at72274	Complete	NODE_13_length_260894_cov_132.127653	244044	244628	-	302.4	168	https://www.orthodb.org/v10?query=41734at72274	Fe/S biogenesis protein NfuA
41857at72274	Complete	NODE_17_length_234264_cov_142.455790	79331	80023	-	194.5	178	https://www.orthodb.org/v10?query=41857at72274	Pseudouridine synthase
41972at72274	Complete	NODE_14_length_248483_cov_144.560884	237310	238050	-	420.3	218	https://www.orthodb.org/v10?query=41972at72274	DNA-binding response regulator
42252at72274	Complete	NODE_17_length_234264_cov_142.455790	161623	162297	-	304.9	173	https://www.orthodb.org/v10?query=42252at72274	ribonuclease T
42437at72274	Complete	NODE_26_length_158593_cov_142.106298	88579	89319	-	325.3	204	https://www.orthodb.org/v10?query=42437at72274	YciK family oxidoreductase
42441at72274	Complete	NODE_17_length_234264_cov_142.455790	167800	168438	-	373.3	185	https://www.orthodb.org/v10?query=42441at72274	endonuclease III
42468at72274	Complete	NODE_11_length_334013_cov_140.442747	320571	321344	-	353.8	205	https://www.orthodb.org/v10?query=42468at72274	DNA-binding response regulator
42886at72274	Complete	NODE_26_length_158593_cov_142.106298	89367	90038	-	295.6	198	https://www.orthodb.org/v10?query=42886at72274	phosphoglycolate phosphatase
42895at72274	Complete	NODE_41_length_81790_cov_142.421438	23098	23808	+	174.5	164	https://www.orthodb.org/v10?query=42895at72274	dehydrogenase
43003at72274	Duplicated	NODE_10_length_350271_cov_142.324823	64335	65114	-	240.4	184	https://www.orthodb.org/v10?query=43003at72274	hydroxyacylglutathione hydrolase
43003at72274	Duplicated	NODE_21_length_189931_cov_139.425653	54656	55450	+	221.6	180	https://www.orthodb.org/v10?query=43003at72274	hydroxyacylglutathione hydrolase
43014at72274	Complete	NODE_5_length_402621_cov_147.526101	84500	85816	+	413.6	293	https://www.orthodb.org/v10?query=43014at72274	peptidase S41
43102at72274	Complete	NODE_14_length_248483_cov_144.560884	181722	182360	-	250.6	161	https://www.orthodb.org/v10?query=43102at72274	Imidazole glycerol phosphate synthase subunit HisH
43118at72274	Complete	NODE_49_length_55970_cov_141.722506	7262	8200	-	360.2	239	https://www.orthodb.org/v10?query=43118at72274	malonyl CoA-acyl carrier protein transacylase
43211at72274	Complete	NODE_11_length_334013_cov_140.442747	285546	286292	-	390.5	223	https://www.orthodb.org/v10?query=43211at72274	Transcriptional regulator TACO1-like
43214at72274	Complete	NODE_24_length_167559_cov_149.415752	80864	81502	-	347.2	188	https://www.orthodb.org/v10?query=43214at72274	uracil phosphoribosyltransferase
43254at72274	Complete	NODE_34_length_115910_cov_155.269276	109736	110560	+	221.7	187	https://www.orthodb.org/v10?query=43254at72274	shikimate dehydrogenase
43359at72274	Complete	NODE_5_length_402621_cov_147.526101	209047	209919	-	448.0	237	https://www.orthodb.org/v10?query=43359at72274	sulfate ABC transporter permease subunit CysW
43409at72274	Complete	NODE_14_length_248483_cov_144.560884	39345	40211	+	359.9	235	https://www.orthodb.org/v10?query=43409at72274	bis(5'-nucleosyl)-tetraphosphatase (symmetrical)
43579at72274	Complete	NODE_16_length_238046_cov_145.620274	82255	83109	-	351.5	235	https://www.orthodb.org/v10?query=43579at72274	RNase adaptor protein RapZ
43822at72274	Complete	NODE_34_length_115910_cov_155.269276	79892	80995	+	397.6	283	https://www.orthodb.org/v10?query=43822at72274	Beta sliding clamp
43883at72274	Complete	NODE_15_length_244030_cov_148.643837	23266	23892	-	315.5	175	https://www.orthodb.org/v10?query=43883at72274	Ribosomal RNA large subunit methyltransferase E
43900at72274	Complete	NODE_23_length_178631_cov_143.445619	147091	147714	+	250.3	171	https://www.orthodb.org/v10?query=43900at72274	stringent starvation protein A
43937at72274	Complete	NODE_11_length_334013_cov_140.442747	276720	277367	-	287.0	181	https://www.orthodb.org/v10?query=43937at72274	7-carboxy-7-deazaguanine synthase
44104at72274	Complete	NODE_16_length_238046_cov_145.620274	94008	94643	+	348.6	190	https://www.orthodb.org/v10?query=44104at72274	ATP phosphoribosyltransferase
44228at72274	Complete	NODE_37_length_99028_cov_149.989712	12175	12795	+	339.3	184	https://www.orthodb.org/v10?query=44228at72274	RNA-binding S4 domain
44408at72274	Complete	NODE_37_length_99028_cov_149.989712	48216	48881	+	262.0	177	https://www.orthodb.org/v10?query=44408at72274	riboflavin synthase subunit alpha
44537at72274	Complete	NODE_37_length_99028_cov_149.989712	952	1587	+	385.7	193	https://www.orthodb.org/v10?query=44537at72274	50S ribosomal protein L3
44547at72274	Complete	NODE_17_length_234264_cov_142.455790	6906	7694	-	304.2	214	https://www.orthodb.org/v10?query=44547at72274	glycerol acyltransferase
44566at72274	Complete	NODE_41_length_81790_cov_142.421438	38642	39247	+	276.2	152	https://www.orthodb.org/v10?query=44566at72274	NAD(P)H
44579at72274	Complete	NODE_34_length_115910_cov_155.269276	68910	69782	-	334.1	233	https://www.orthodb.org/v10?query=44579at72274	chromosome partitioning protein ParB
44589at72274	Complete	NODE_10_length_350271_cov_142.324823	332288	332968	-	249.6	181	https://www.orthodb.org/v10?query=44589at72274	molybdate ABC transporter permease
44729at72274	Complete	NODE_37_length_99028_cov_149.989712	53548	54165	+	316.1	179	https://www.orthodb.org/v10?query=44729at72274	GTP cyclohydrolase II
44867at72274	Complete	NODE_14_length_248483_cov_144.560884	182361	182993	-	317.8	161	https://www.orthodb.org/v10?query=44867at72274	imidazoleglycerol-phosphate dehydratase
45084at72274	Complete	NODE_14_length_248483_cov_144.560884	45792	46898	+	494.1	339	https://www.orthodb.org/v10?query=45084at72274	Multifunctional CCA protein
45113at72274	Complete	NODE_59_length_29964_cov_141.092214	14340	15206	+	326.1	224	https://www.orthodb.org/v10?query=45113at72274	Type 4 prepilin-like proteins leader peptide-processing enzyme
45161at72274	Complete	NODE_5_length_402621_cov_147.526101	348823	349464	-	273.8	173	https://www.orthodb.org/v10?query=45161at72274	orotate phosphoribosyltransferase
45232at72274	Complete	NODE_10_length_350271_cov_142.324823	112733	113293	+	271.9	160	https://www.orthodb.org/v10?query=45232at72274	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
45381at72274	Complete	NODE_5_length_402621_cov_147.526101	380061	380831	-	318.9	195	https://www.orthodb.org/v10?query=45381at72274	phosphate transport system regulatory protein PhoU
45474at72274	Complete	NODE_5_length_402621_cov_147.526101	135672	136292	+	305.2	174	https://www.orthodb.org/v10?query=45474at72274	methionine biosynthesis protein MetW
45659at72274	Complete	NODE_17_length_234264_cov_142.455790	175182	175748	+	340.1	165	https://www.orthodb.org/v10?query=45659at72274	deoxycytidine triphosphate deaminase
45682at72274	Complete	NODE_23_length_178631_cov_143.445619	137579	138214	+	214.9	164	https://www.orthodb.org/v10?query=45682at72274	alpha/beta hydrolase
45692at72274	Complete	NODE_24_length_167559_cov_149.415752	69128	69958	+	237.4	178	https://www.orthodb.org/v10?query=45692at72274	protein-(glutamine-N5) methyltransferase, release factor-specific
