# BUSCO version is: 5.4.6 
# The lineage dataset is: flavobacteriales_odb10 (Creation date: 2021-02-23, number of genomes: 213, number of BUSCOs: 733)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
33261at200644	Complete	NODE_14_length_153728_cov_192.398429	369	1316	+	404.1	254	https://www.orthodb.org/v10?query=33261at200644	thioredoxin-disulfide reductase
33352at200644	Complete	NODE_6_length_309341_cov_198.795007	120715	121680	+	334.3	231	https://www.orthodb.org/v10?query=33352at200644	D-arabinose 5-phosphate isomerase
33485at200644	Complete	NODE_2_length_437025_cov_181.045900	311679	312743	+	215.3	224	https://www.orthodb.org/v10?query=33485at200644	isochorismate synthase
33488at200644	Complete	NODE_27_length_98336_cov_160.795011	59193	60158	-	274.3	261	https://www.orthodb.org/v10?query=33488at200644	ABC transporter substrate-binding protein
33609at200644	Duplicated	NODE_10_length_190019_cov_216.477135	141682	142695	+	398.4	270	https://www.orthodb.org/v10?query=33609at200644	ferrochelatase
33609at200644	Duplicated	NODE_9_length_204914_cov_132.128610	187204	188217	-	394.7	270	https://www.orthodb.org/v10?query=33609at200644	ferrochelatase
33618at200644	Complete	NODE_19_length_120978_cov_136.800208	110021	110839	-	416.3	224	https://www.orthodb.org/v10?query=33618at200644	3-deoxy-8-phosphooctulonate synthase
33635at200644	Complete	NODE_21_length_119903_cov_196.362375	91644	92414	+	356.4	215	https://www.orthodb.org/v10?query=33635at200644	DNA polymerase III subunit epsilon
33636at200644	Complete	NODE_21_length_119903_cov_196.362375	26147	27001	+	240.9	197	https://www.orthodb.org/v10?query=33636at200644	protein-(glutamine-N5) methyltransferase, release factor-specific
33637at200644	Complete	NODE_7_length_294068_cov_161.208309	119370	120434	-	400.7	286	https://www.orthodb.org/v10?query=33637at200644	acyl-CoA reductase
33714at200644	Complete	NODE_8_length_277566_cov_161.945392	127716	128849	+	537.8	319	https://www.orthodb.org/v10?query=33714at200644	3,4-dihydroxy-2-butanone 4-phosphate synthase
33747at200644	Complete	NODE_4_length_315406_cov_221.247345	8200	9177	+	505.9	267	https://www.orthodb.org/v10?query=33747at200644	protease
33869at200644	Complete	NODE_1_length_493624_cov_142.353871	414223	415185	-	306.5	258	https://www.orthodb.org/v10?query=33869at200644	1,4-dihydroxy-2-naphthoate octaprenyltransferase
33923at200644	Complete	NODE_26_length_102755_cov_152.587166	67128	68009	-	377.3	238	https://www.orthodb.org/v10?query=33923at200644	4-hydroxy-tetrahydrodipicolinate synthase
33926at200644	Complete	NODE_5_length_315236_cov_221.921833	32080	33114	-	328.1	269	https://www.orthodb.org/v10?query=33926at200644	BatB protein
33927at200644	Complete	NODE_7_length_294068_cov_161.208309	230960	232042	-	493.5	304	https://www.orthodb.org/v10?query=33927at200644	glycine cleavage system protein T
33929at200644	Complete	NODE_26_length_102755_cov_152.587166	55905	56621	-	335.6	198	https://www.orthodb.org/v10?query=33929at200644	transcriptional regulator
34037at200644	Complete	NODE_4_length_315406_cov_221.247345	138409	139332	-	451.3	262	https://www.orthodb.org/v10?query=34037at200644	sugar kinase
34192at200644	Complete	NODE_26_length_102755_cov_152.587166	56625	58211	-	484.6	372	https://www.orthodb.org/v10?query=34192at200644	Histidine kinase
34203at200644	Complete	NODE_12_length_173536_cov_192.094812	147845	148609	+	326.9	211	https://www.orthodb.org/v10?query=34203at200644	alpha/beta hydrolase
34275at200644	Complete	NODE_3_length_319704_cov_204.054833	240481	241260	+	325.7	200	https://www.orthodb.org/v10?query=34275at200644	5'-nucleotidase SurE
34289at200644	Complete	NODE_15_length_143082_cov_198.579791	10397	11209	+	335.6	197	https://www.orthodb.org/v10?query=34289at200644	SAM-dependent methyltransferase
34339at200644	Complete	NODE_15_length_143082_cov_198.579791	102165	103064	+	310.1	216	https://www.orthodb.org/v10?query=34339at200644	Scaffold protein Nfu/NifU, N-terminal
34356at200644	Complete	NODE_3_length_319704_cov_204.054833	213818	215053	+	505.6	393	https://www.orthodb.org/v10?query=34356at200644	rod shape-determining protein RodA
34376at200644	Fragmented	NODE_4_length_315406_cov_221.247345	66149	66931	+	119.6	116	https://www.orthodb.org/v10?query=34376at200644	deoxyuridine 5'-triphosphate nucleotidohydrolase
34380at200644	Complete	NODE_16_length_142816_cov_174.406616	25281	26225	+	284.6	243	https://www.orthodb.org/v10?query=34380at200644	transcription antitermination factor NusB
34619at200644	Complete	NODE_6_length_309341_cov_198.795007	298140	298901	+	342.5	209	https://www.orthodb.org/v10?query=34619at200644	phosphonate ABC transporter ATP-binding protein
34805at200644	Complete	NODE_2_length_437025_cov_181.045900	85537	86298	-	324.9	208	https://www.orthodb.org/v10?query=34805at200644	Tryptophan synthase alpha chain
34806at200644	Complete	NODE_6_length_309341_cov_198.795007	297397	298140	+	319.7	205	https://www.orthodb.org/v10?query=34806at200644	ABC transporter permease
34807at200644	Complete	NODE_1_length_493624_cov_142.353871	482665	483474	-	320.0	216	https://www.orthodb.org/v10?query=34807at200644	peptidase M48
34815at200644	Complete	NODE_21_length_119903_cov_196.362375	19862	20575	-	266.0	186	https://www.orthodb.org/v10?query=34815at200644	SAM-dependent methyltransferase
34821at200644	Complete	NODE_27_length_98336_cov_160.795011	56978	57769	-	459.6	239	https://www.orthodb.org/v10?query=34821at200644	CoB--CoM heterodisulfide reductase
34985at200644	Complete	NODE_15_length_143082_cov_198.579791	9073	9915	+	406.6	237	https://www.orthodb.org/v10?query=34985at200644	Methionine aminopeptidase
35079at200644	Complete	NODE_27_length_98336_cov_160.795011	78349	79530	+	407.2	311	https://www.orthodb.org/v10?query=35079at200644	SAM-dependent methyltransferase
35089at200644	Complete	NODE_15_length_143082_cov_198.579791	61840	62634	-	337.0	216	https://www.orthodb.org/v10?query=35089at200644	Protein of unknown function DUF2797
35278at200644	Complete	NODE_6_length_309341_cov_198.795007	234502	235236	+	315.1	210	https://www.orthodb.org/v10?query=35278at200644	23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB
35362at200644	Complete	NODE_10_length_190019_cov_216.477135	45102	45866	-	377.8	222	https://www.orthodb.org/v10?query=35362at200644	exodeoxyribonuclease III
35459at200644	Complete	NODE_5_length_315236_cov_221.921833	35965	36828	-	330.3	261	https://www.orthodb.org/v10?query=35459at200644	von Willebrand factor
35460at200644	Complete	NODE_16_length_142816_cov_174.406616	85916	86851	+	419.6	258	https://www.orthodb.org/v10?query=35460at200644	malate dehydrogenase
35600at200644	Duplicated	NODE_6_length_309341_cov_198.795007	18008	19561	+	642.4	456	https://www.orthodb.org/v10?query=35600at200644	Signal peptidase I
35600at200644	Duplicated	NODE_6_length_309341_cov_198.795007	19653	21209	+	629.8	455	https://www.orthodb.org/v10?query=35600at200644	Signal peptidase I
35613at200644	Complete	NODE_14_length_153728_cov_192.398429	38332	39168	+	287.0	209	https://www.orthodb.org/v10?query=35613at200644	aminotransferase class IV
35633at200644	Complete	NODE_5_length_315236_cov_221.921833	172170	172913	+	390.4	212	https://www.orthodb.org/v10?query=35633at200644	UDP-2,3-diacylglucosamine hydrolase
35908at200644	Complete	NODE_5_length_315236_cov_221.921833	204694	205569	-	296.1	249	https://www.orthodb.org/v10?query=35908at200644	cell division protein FtsX
35913at200644	Complete	NODE_3_length_319704_cov_204.054833	193400	194368	+	363.7	259	https://www.orthodb.org/v10?query=35913at200644	electron transfer flavoprotein subunit alpha
36134at200644	Complete	NODE_20_length_120795_cov_141.918256	18815	19765	-	436.2	230	https://www.orthodb.org/v10?query=36134at200644	phosphate starvation protein PhoH
36169at200644	Complete	NODE_5_length_315236_cov_221.921833	198845	199552	-	376.9	211	https://www.orthodb.org/v10?query=36169at200644	Uridylate kinase
36170at200644	Complete	NODE_6_length_309341_cov_198.795007	67560	68447	-	449.5	261	https://www.orthodb.org/v10?query=36170at200644	bifunctional 5,10-methylene-tetrahydrofolate dehydrogenase/5,10-methylene-tetrahydrofolate cyclohydrolase
36347at200644	Complete	NODE_7_length_294068_cov_161.208309	188589	189404	-	450.2	235	https://www.orthodb.org/v10?query=36347at200644	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
36463at200644	Complete	NODE_5_length_315236_cov_221.921833	219464	220213	-	367.5	216	https://www.orthodb.org/v10?query=36463at200644	Uroporphyrinogen-III synthase
36502at200644	Complete	NODE_5_length_315236_cov_221.921833	203462	204271	-	297.3	231	https://www.orthodb.org/v10?query=36502at200644	Undecaprenyl-diphosphatase
36593at200644	Complete	NODE_1_length_493624_cov_142.353871	262005	263024	-	356.0	236	https://www.orthodb.org/v10?query=36593at200644	glycosyl transferase family 2
36655at200644	Complete	NODE_7_length_294068_cov_161.208309	39127	39936	+	378.3	215	https://www.orthodb.org/v10?query=36655at200644	glycerol acyltransferase
36807at200644	Complete	NODE_6_length_309341_cov_198.795007	14963	15730	+	413.1	218	https://www.orthodb.org/v10?query=36807at200644	chromosome partitioning protein ParA
37030at200644	Complete	NODE_10_length_190019_cov_216.477135	27440	28246	-	310.9	166	https://www.orthodb.org/v10?query=37030at200644	glycogen synthase
37219at200644	Complete	NODE_16_length_142816_cov_174.406616	9863	10537	-	386.0	202	https://www.orthodb.org/v10?query=37219at200644	tRNA (guanine(37)-N(1))-methyltransferase
37524at200644	Complete	NODE_15_length_143082_cov_198.579791	91999	92775	+	292.2	197	https://www.orthodb.org/v10?query=37524at200644	glutamate racemase
37619at200644	Complete	NODE_5_length_315236_cov_221.921833	235433	236518	+	393.9	291	https://www.orthodb.org/v10?query=37619at200644	Histidine kinase
37628at200644	Complete	NODE_26_length_102755_cov_152.587166	41763	42455	-	276.1	177	https://www.orthodb.org/v10?query=37628at200644	protein-L-isoaspartate O-methyltransferase
37738at200644	Complete	NODE_3_length_319704_cov_204.054833	254134	255042	+	293.0	238	https://www.orthodb.org/v10?query=37738at200644	GHMP kinase
37918at200644	Complete	NODE_5_length_315236_cov_221.921833	55120	55719	+	136.0	131	https://www.orthodb.org/v10?query=37918at200644	lipoprotein signal peptidase
37923at200644	Complete	NODE_6_length_309341_cov_198.795007	89893	90843	-	279.6	199	https://www.orthodb.org/v10?query=37923at200644	ABC transporter ATP-binding protein
37944at200644	Complete	NODE_5_length_315236_cov_221.921833	29422	31170	-	320.4	352	https://www.orthodb.org/v10?query=37944at200644	BatD protein
37955at200644	Complete	NODE_12_length_173536_cov_192.094812	149776	150732	-	231.4	212	https://www.orthodb.org/v10?query=37955at200644	gliding motility lipoprotein GldB
37963at200644	Complete	NODE_2_length_437025_cov_181.045900	322214	323032	-	439.5	235	https://www.orthodb.org/v10?query=37963at200644	3-methyl-2-oxobutanoate hydroxymethyltransferase
38073at200644	Complete	NODE_30_length_68853_cov_210.065430	54749	55426	-	288.5	184	https://www.orthodb.org/v10?query=38073at200644	tRNA (guanine-N(7)-)-methyltransferase
38093at200644	Complete	NODE_5_length_315236_cov_221.921833	2210	3058	-	346.1	240	https://www.orthodb.org/v10?query=38093at200644	YicC family protein
38133at200644	Complete	NODE_33_length_28886_cov_191.159221	22231	23121	-	329.8	235	https://www.orthodb.org/v10?query=38133at200644	exopolyphosphatase
38143at200644	Complete	NODE_1_length_493624_cov_142.353871	295092	295838	+	367.7	218	https://www.orthodb.org/v10?query=38143at200644	3-oxoacyl-
38152at200644	Complete	NODE_2_length_437025_cov_181.045900	321367	322056	-	315.9	191	https://www.orthodb.org/v10?query=38152at200644	RNA pseudouridine synthase
38189at200644	Complete	NODE_19_length_120978_cov_136.800208	114670	115503	-	298.6	208	https://www.orthodb.org/v10?query=38189at200644	ribosomal protein L11 methyltransferase
38254at200644	Complete	NODE_26_length_102755_cov_152.587166	66195	66989	-	256.4	203	https://www.orthodb.org/v10?query=38254at200644	Outer membrane assembly lipoprotein YfiO
38331at200644	Complete	NODE_2_length_437025_cov_181.045900	217869	218912	+	353.6	285	https://www.orthodb.org/v10?query=38331at200644	O-succinylbenzoic acid--CoA ligase
38337at200644	Complete	NODE_16_length_142816_cov_174.406616	70045	70728	-	330.7	191	https://www.orthodb.org/v10?query=38337at200644	phosphonate ABC transporter ATP-binding protein
38344at200644	Complete	NODE_7_length_294068_cov_161.208309	196196	196966	+	381.3	219	https://www.orthodb.org/v10?query=38344at200644	nucleoside triphosphate pyrophosphohydrolase
38443at200644	Complete	NODE_21_length_119903_cov_196.362375	7115	7897	+	230.0	193	https://www.orthodb.org/v10?query=38443at200644	diaminopimelate epimerase
38536at200644	Complete	NODE_15_length_143082_cov_198.579791	83501	84316	-	325.1	199	https://www.orthodb.org/v10?query=38536at200644	pyridoxine 5'-phosphate synthase
38555at200644	Complete	NODE_15_length_143082_cov_198.579791	84332	84991	+	163.4	168	https://www.orthodb.org/v10?query=38555at200644	Acetoin utilization protein acuB
38745at200644	Complete	NODE_12_length_173536_cov_192.094812	146111	147007	-	392.6	253	https://www.orthodb.org/v10?query=38745at200644	16S rRNA (cytosine(1402)-N(4))-methyltransferase
38748at200644	Complete	NODE_15_length_143082_cov_198.579791	86797	87570	+	344.9	210	https://www.orthodb.org/v10?query=38748at200644	di-trans,poly-cis-decaprenylcistransferase
38861at200644	Complete	NODE_27_length_98336_cov_160.795011	91066	91827	+	302.3	195	https://www.orthodb.org/v10?query=38861at200644	hydrolase Nlp/P60
38960at200644	Complete	NODE_26_length_102755_cov_152.587166	63697	64581	-	326.9	253	https://www.orthodb.org/v10?query=38960at200644	DUF4835 domain-containing protein
39198at200644	Complete	NODE_6_length_309341_cov_198.795007	164565	165410	-	193.5	177	https://www.orthodb.org/v10?query=39198at200644	dTDP-4-dehydrorhamnose reductase
39277at200644	Complete	NODE_2_length_437025_cov_181.045900	312862	313578	+	334.9	201	https://www.orthodb.org/v10?query=39277at200644	bacillithiol biosynthesis deacetylase BshB1
39325at200644	Complete	NODE_7_length_294068_cov_161.208309	109326	110090	-	374.1	226	https://www.orthodb.org/v10?query=39325at200644	TIGR02757 family protein
39448at200644	Complete	NODE_5_length_315236_cov_221.921833	33166	34170	-	366.9	273	https://www.orthodb.org/v10?query=39448at200644	aerotolerance regulator BatA
39588at200644	Complete	NODE_3_length_319704_cov_204.054833	299019	299945	-	262.6	230	https://www.orthodb.org/v10?query=39588at200644	ubiquinone biosynthesis protein UbiA
39840at200644	Complete	NODE_3_length_319704_cov_204.054833	236561	237223	+	324.7	188	https://www.orthodb.org/v10?query=39840at200644	ribulose-phosphate 3-epimerase
39976at200644	Complete	NODE_15_length_143082_cov_198.579791	75186	75905	-	359.2	190	https://www.orthodb.org/v10?query=39976at200644	ATP-dependent Clp protease proteolytic subunit
39979at200644	Complete	NODE_15_length_143082_cov_198.579791	77936	78700	-	264.4	204	https://www.orthodb.org/v10?query=39979at200644	alpha/beta hydrolase
40059at200644	Complete	NODE_4_length_315406_cov_221.247345	297011	297790	+	375.2	222	https://www.orthodb.org/v10?query=40059at200644	hydrolase TatD
40245at200644	Complete	NODE_4_length_315406_cov_221.247345	184885	185631	-	370.9	208	https://www.orthodb.org/v10?query=40245at200644	ABC transporter ATP-binding protein
40439at200644	Complete	NODE_19_length_120978_cov_136.800208	115640	116392	-	320.4	212	https://www.orthodb.org/v10?query=40439at200644	Triosephosphate isomerase
40538at200644	Complete	NODE_8_length_277566_cov_161.945392	69658	70968	-	414.9	321	https://www.orthodb.org/v10?query=40538at200644	tRNA(Ile)-lysidine synthase
40546at200644	Complete	NODE_8_length_277566_cov_161.945392	120085	120723	+	290.6	169	https://www.orthodb.org/v10?query=40546at200644	alkyl hydroperoxide reductase
40548at200644	Complete	NODE_12_length_173536_cov_192.094812	91627	92274	-	249.6	186	https://www.orthodb.org/v10?query=40548at200644	gliding motility protein GldL
40627at200644	Complete	NODE_3_length_319704_cov_204.054833	183684	184298	+	367.5	193	https://www.orthodb.org/v10?query=40627at200644	deoxynucleoside kinase
40762at200644	Complete	NODE_6_length_309341_cov_198.795007	240366	241055	-	297.0	197	https://www.orthodb.org/v10?query=40762at200644	Uncharacterised protein family UPF0758
40921at200644	Complete	NODE_6_length_309341_cov_198.795007	220110	220868	-	400.2	206	https://www.orthodb.org/v10?query=40921at200644	30S ribosomal protein S3
41041at200644	Complete	NODE_10_length_190019_cov_216.477135	130146	131141	-	512.0	298	https://www.orthodb.org/v10?query=41041at200644	Delta-aminolevulinic acid dehydratase
41070at200644	Complete	NODE_25_length_110198_cov_156.925037	5800	6528	-	331.4	186	https://www.orthodb.org/v10?query=41070at200644	Cytokinin riboside 5'-monophosphate phosphoribohydrolase
41086at200644	Complete	NODE_10_length_190019_cov_216.477135	28325	29203	+	283.8	210	https://www.orthodb.org/v10?query=41086at200644	pantoate--beta-alanine ligase
41151at200644	Complete	NODE_5_length_315236_cov_221.921833	202766	203455	-	274.0	184	https://www.orthodb.org/v10?query=41151at200644	tRNA pseudouridine synthase B
41152at200644	Complete	NODE_13_length_163464_cov_180.786874	71225	71923	+	334.0	189	https://www.orthodb.org/v10?query=41152at200644	Octanoyltransferase
41326at200644	Complete	NODE_5_length_315236_cov_221.921833	94531	96219	-	367.1	392	https://www.orthodb.org/v10?query=41326at200644	SbsA, Ig-like domain
41452at200644	Complete	NODE_35_length_24974_cov_237.924650	11409	12092	-	247.7	160	https://www.orthodb.org/v10?query=41452at200644	acyl-phosphate glycerol 3-phosphate acyltransferase
41532at200644	Complete	NODE_15_length_143082_cov_198.579791	86139	86828	+	309.3	221	https://www.orthodb.org/v10?query=41532at200644	inorganic polyphosphate kinase
41622at200644	Complete	NODE_4_length_315406_cov_221.247345	59035	59895	+	340.1	230	https://www.orthodb.org/v10?query=41622at200644	ATP synthase F1 subunit gamma
41725at200644	Complete	NODE_13_length_163464_cov_180.786874	37486	38442	+	324.9	250	https://www.orthodb.org/v10?query=41725at200644	GSCFA domain-containing protein
41737at200644	Complete	NODE_13_length_163464_cov_180.786874	77416	78084	-	252.4	167	https://www.orthodb.org/v10?query=41737at200644	ribonuclease HII
42143at200644	Complete	NODE_10_length_190019_cov_216.477135	94362	95075	+	331.1	199	https://www.orthodb.org/v10?query=42143at200644	3'-5' exonuclease
42153at200644	Complete	NODE_1_length_493624_cov_142.353871	260329	260949	+	286.0	178	https://www.orthodb.org/v10?query=42153at200644	threonylcarbamoyl-AMP synthase
42155at200644	Complete	NODE_2_length_437025_cov_181.045900	78073	78831	+	279.1	200	https://www.orthodb.org/v10?query=42155at200644	peroxide stress protein YaaA
42277at200644	Complete	NODE_5_length_315236_cov_221.921833	181705	182295	+	307.3	170	https://www.orthodb.org/v10?query=42277at200644	thymidine kinase
42322at200644	Complete	NODE_6_length_309341_cov_198.795007	211869	212474	-	318.4	174	https://www.orthodb.org/v10?query=42322at200644	30S ribosomal protein S4
42325at200644	Complete	NODE_7_length_294068_cov_161.208309	266801	267547	-	239.6	185	https://www.orthodb.org/v10?query=42325at200644	shikimate dehydrogenase
42466at200644	Complete	NODE_2_length_437025_cov_181.045900	375794	376528	-	271.2	200	https://www.orthodb.org/v10?query=42466at200644	tRNA pseudouridine synthase A
42546at200644	Complete	NODE_6_length_309341_cov_198.795007	252517	253518	-	476.9	286	https://www.orthodb.org/v10?query=42546at200644	GTPase Obg
42647at200644	Complete	NODE_3_length_319704_cov_204.054833	199506	200234	-	249.7	188	https://www.orthodb.org/v10?query=42647at200644	RNA methyltransferase
42662at200644	Complete	NODE_6_length_309341_cov_198.795007	49351	50379	-	370.5	266	https://www.orthodb.org/v10?query=42662at200644	Tetraacyldisaccharide 4'-kinase
42745at200644	Complete	NODE_26_length_102755_cov_152.587166	94095	95024	-	224.7	220	https://www.orthodb.org/v10?query=42745at200644	Ribonuclease BN
43246at200644	Complete	NODE_12_length_173536_cov_192.094812	150832	151638	+	337.9	212	https://www.orthodb.org/v10?query=43246at200644	NH(3)-dependent NAD(+) synthetase
43271at200644	Complete	NODE_6_length_309341_cov_198.795007	17247	17945	+	232.3	172	https://www.orthodb.org/v10?query=43271at200644	4-hydroxy-tetrahydrodipicolinate reductase
43468at200644	Complete	NODE_15_length_143082_cov_198.579791	19261	19890	-	222.2	162	https://www.orthodb.org/v10?query=43468at200644	16S rRNA methyltransferase G
43699at200644	Complete	NODE_3_length_319704_cov_204.054833	297814	298722	-	247.9	198	https://www.orthodb.org/v10?query=43699at200644	Pseudouridine synthase
43794at200644	Complete	NODE_6_length_309341_cov_198.795007	264483	265637	+	488.8	321	https://www.orthodb.org/v10?query=43794at200644	5-(carboxyamino)imidazole ribonucleotide synthase
43847at200644	Complete	NODE_7_length_294068_cov_161.208309	99320	100084	+	288.1	195	https://www.orthodb.org/v10?query=43847at200644	MBL fold metallo-hydrolase
43848at200644	Complete	NODE_5_length_315236_cov_221.921833	259062	259730	+	267.4	152	https://www.orthodb.org/v10?query=43848at200644	Protein of unknown function DUF3109
43888at200644	Complete	NODE_21_length_119903_cov_196.362375	67992	68687	-	268.2	167	https://www.orthodb.org/v10?query=43888at200644	NAD-dependent deacylase
44075at200644	Complete	NODE_5_length_315236_cov_221.921833	48953	49666	+	174.3	179	https://www.orthodb.org/v10?query=44075at200644	DNA repair protein RecO
44202at200644	Complete	NODE_5_length_315236_cov_221.921833	234494	235186	+	305.5	191	https://www.orthodb.org/v10?query=44202at200644	DNA-binding response regulator
44294at200644	Complete	NODE_13_length_163464_cov_180.786874	91072	91623	+	244.7	154	https://www.orthodb.org/v10?query=44294at200644	transcription termination/antitermination factor NusG
44440at200644	Complete	NODE_5_length_315236_cov_221.921833	217620	218306	+	326.9	188	https://www.orthodb.org/v10?query=44440at200644	membrane protein
44509at200644	Complete	NODE_32_length_32430_cov_161.006151	11832	12377	-	142.2	117	https://www.orthodb.org/v10?query=44509at200644	cytochrome c
44526at200644	Complete	NODE_20_length_120795_cov_141.918256	20023	20850	+	232.6	192	https://www.orthodb.org/v10?query=44526at200644	S-adenosyl-l-methionine hydroxide adenosyltransferase, C-terminal
44630at200644	Complete	NODE_3_length_319704_cov_204.054833	17746	18708	+	311.3	224	https://www.orthodb.org/v10?query=44630at200644	Elongation factor Ts
44852at200644	Complete	NODE_3_length_319704_cov_204.054833	292654	293208	-	268.8	156	https://www.orthodb.org/v10?query=44852at200644	crossover junction endodeoxyribonuclease RuvC
44859at200644	Complete	NODE_30_length_68853_cov_210.065430	12233	12940	-	209.5	176	https://www.orthodb.org/v10?query=44859at200644	tRNA (adenine-N(6)-)-methyltransferase
44943at200644	Complete	NODE_12_length_173536_cov_192.094812	134899	135621	-	149.5	173	https://www.orthodb.org/v10?query=44943at200644	cell division protein FtsQ
45381at200644	Complete	NODE_12_length_173536_cov_192.094812	164641	165354	+	277.2	180	https://www.orthodb.org/v10?query=45381at200644	methyltransferase
45483at200644	Complete	NODE_5_length_315236_cov_221.921833	312992	314227	+	427.8	339	https://www.orthodb.org/v10?query=45483at200644	permease
45502at200644	Complete	NODE_16_length_142816_cov_174.406616	51528	52316	-	282.8	212	https://www.orthodb.org/v10?query=45502at200644	rRNA methyltransferase
45588at200644	Complete	NODE_13_length_163464_cov_180.786874	15043	15924	+	397.6	241	https://www.orthodb.org/v10?query=45588at200644	GTPase Era
45606at200644	Complete	NODE_6_length_309341_cov_198.795007	124742	125452	-	183.3	188	https://www.orthodb.org/v10?query=45606at200644	phosphatidylserine synthase
45634at200644	Complete	NODE_13_length_163464_cov_180.786874	87779	88672	+	332.7	251	https://www.orthodb.org/v10?query=45634at200644	integrase
45959at200644	Complete	NODE_3_length_319704_cov_204.054833	210503	211333	+	262.4	217	https://www.orthodb.org/v10?query=45959at200644	rod shape-determining protein MreC
45963at200644	Complete	NODE_21_length_119903_cov_196.362375	14771	15379	-	289.0	180	https://www.orthodb.org/v10?query=45963at200644	uridine kinase
46075at200644	Complete	NODE_5_length_315236_cov_221.921833	179582	180301	-	279.2	177	https://www.orthodb.org/v10?query=46075at200644	rRNA (cytidine-2'-O-)-methyltransferase
46114at200644	Complete	NODE_3_length_319704_cov_204.054833	198780	199496	+	294.4	206	https://www.orthodb.org/v10?query=46114at200644	PorT protein
46159at200644	Complete	NODE_14_length_153728_cov_192.398429	47904	48629	+	302.9	185	https://www.orthodb.org/v10?query=46159at200644	methionyl-tRNA formyltransferase
46161at200644	Complete	NODE_4_length_315406_cov_221.247345	144182	144922	+	289.6	195	https://www.orthodb.org/v10?query=46161at200644	ribonuclease III
46184at200644	Complete	NODE_5_length_315236_cov_221.921833	221003	221728	+	314.5	197	https://www.orthodb.org/v10?query=46184at200644	dolichyl-phosphate beta-D-mannosyltransferase
46286at200644	Complete	NODE_7_length_294068_cov_161.208309	277594	278484	-	225.6	268	https://www.orthodb.org/v10?query=46286at200644	phosphatidate cytidylyltransferase
46387at200644	Complete	NODE_5_length_315236_cov_221.921833	310338	310970	+	245.7	156	https://www.orthodb.org/v10?query=46387at200644	7-carboxy-7-deazaguanine synthase
46397at200644	Complete	NODE_6_length_309341_cov_198.795007	202191	202769	-	244.1	153	https://www.orthodb.org/v10?query=46397at200644	recombination protein RecR
46405at200644	Complete	NODE_3_length_319704_cov_204.054833	192558	193304	+	329.5	212	https://www.orthodb.org/v10?query=46405at200644	electron transfer flavoprotein subunit alpha
46555at200644	Complete	NODE_5_length_315236_cov_221.921833	170519	171283	+	291.4	206	https://www.orthodb.org/v10?query=46555at200644	enoyl-CoA hydratase
46618at200644	Complete	NODE_3_length_319704_cov_204.054833	194532	195155	+	221.4	170	https://www.orthodb.org/v10?query=46618at200644	Bifunctional nuclease domain
46619at200644	Complete	NODE_1_length_493624_cov_142.353871	471824	472516	-	288.7	183	https://www.orthodb.org/v10?query=46619at200644	cytidylate kinase
46750at200644	Complete	NODE_10_length_190019_cov_216.477135	142729	143277	+	200.1	147	https://www.orthodb.org/v10?query=46750at200644	protoporphyrinogen IX oxidase
46800at200644	Complete	NODE_6_length_309341_cov_198.795007	121680	122495	+	284.7	222	https://www.orthodb.org/v10?query=46800at200644	Sec-independent protein translocase protein TatC
47056at200644	Complete	NODE_6_length_309341_cov_198.795007	298980	299576	-	242.2	166	https://www.orthodb.org/v10?query=47056at200644	metallopeptidase
47330at200644	Complete	NODE_2_length_437025_cov_181.045900	91461	92027	-	249.5	162	https://www.orthodb.org/v10?query=47330at200644	glutamine amidotransferase
47629at200644	Complete	NODE_15_length_143082_cov_198.579791	103976	104650	-	175.0	142	https://www.orthodb.org/v10?query=47629at200644	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB
47753at200644	Complete	NODE_13_length_163464_cov_180.786874	92142	92831	+	341.5	193	https://www.orthodb.org/v10?query=47753at200644	50S ribosomal protein L1
47757at200644	Complete	NODE_5_length_315236_cov_221.921833	312502	312885	+	198.3	112	https://www.orthodb.org/v10?query=47757at200644	Fe-S oxidoreductase
48182at200644	Complete	NODE_19_length_120978_cov_136.800208	7602	8222	+	157.8	143	https://www.orthodb.org/v10?query=48182at200644	serine/threonine protein kinase
48271at200644	Complete	NODE_5_length_315236_cov_221.921833	105463	106053	-	218.7	155	https://www.orthodb.org/v10?query=48271at200644	riboflavin synthase subunit alpha
48273at200644	Complete	NODE_6_length_309341_cov_198.795007	223340	223957	-	319.4	179	https://www.orthodb.org/v10?query=48273at200644	50S ribosomal protein L3
48275at200644	Complete	NODE_1_length_493624_cov_142.353871	437532	438116	+	198.4	157	https://www.orthodb.org/v10?query=48275at200644	septum formation inhibitor Maf
48412at200644	Complete	NODE_7_length_294068_cov_161.208309	227673	228386	-	305.0	202	https://www.orthodb.org/v10?query=48412at200644	transcriptional regulator
48413at200644	Complete	NODE_4_length_315406_cov_221.247345	54715	55866	+	269.1	215	https://www.orthodb.org/v10?query=48413at200644	ATP synthase F0 subunit A
48511at200644	Complete	NODE_1_length_493624_cov_142.353871	436021	436524	+	221.4	137	https://www.orthodb.org/v10?query=48511at200644	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase
